Low-Income Energy Affordability Data Tool Map Export (https://lead.openei.org/)
Exported On:,1/9/2022
FPL:,0% - 100%; 100% - 150%; 150% - 200%; 200% - 400%; 400%+
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied

Geography ID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
06025011802,Census Tract 118.02,Imperial County,,2
06025011900,Census Tract 119,Imperial County,,3
06025012301,Census Tract 123.01,Imperial County,Torres-Martinez Reservation,7
06025012400,Census Tract 124,Imperial County,Fort Yuma Indian Reservation,7
06089012400,Census Tract 124,Shasta County,,4
06083001304,Census Tract 13.04,Santa Barbara County,,1
06083001306,Census Tract 13.06,Santa Barbara County,,1
06037132300,Census Tract 1323,Los Angeles County,,2
06037132700,Census Tract 1327,Los Angeles County,,2
06037132900,Census Tract 1329,Los Angeles County,,2
06037133000,Census Tract 1330,Los Angeles County,,3
06037133100,Census Tract 1331,Los Angeles County,,2
06037134103,Census Tract 1341.03,Los Angeles County,,2
06037134104,Census Tract 1341.04,Los Angeles County,,2
06037134201,Census Tract 1342.01,Los Angeles County,,2
06111001402,Census Tract 14.02,Ventura County,,1
06073014805,Census Tract 148.05,San Diego County,,2
06111001502,Census Tract 15.02,Ventura County,,1
06111001503,Census Tract 15.03,Ventura County,,1
06059001505,Census Tract 15.05,Orange County,,1
06111001506,Census Tract 15.06,Ventura County,,1
06111001507,Census Tract 15.07,Ventura County,,1
06097151301,Census Tract 1513.01,Sonoma County,,2
06097151305,Census Tract 1513.05,Sonoma County,,2
06097151306,Census Tract 1513.06,Sonoma County,,2
06097151310,Census Tract 1513.10,Sonoma County,,2
06097151311,Census Tract 1513.11,Sonoma County,,2
06097151504,Census Tract 1515.04,Sonoma County,,2
06111001601,Census Tract 16.01,Ventura County,,1
06111001602,Census Tract 16.02,Ventura County,,1
06059001704,Census Tract 17.04,Orange County,,1
06083001706,Census Tract 17.06,Santa Barbara County,,1
06059001707,Census Tract 17.07,Orange County,,1
06059001708,Census Tract 17.08,Orange County,,1
06073018000,Census Tract 180,San Diego County,,1
06073018100,Census Tract 181,San Diego County,,2
06073018200,Census Tract 182,San Diego County,,2
06073018300,Census Tract 183,San Diego County,,2
06073018400,Census Tract 184,San Diego County,,2
06073018509,Census Tract 185.09,San Diego County,,2
06073018512,Census Tract 185.12,San Diego County,,2
06073018515,Census Tract 185.15,San Diego County,,2
06059001901,Census Tract 19.01,Orange County,,2
06059001902,Census Tract 19.02,Orange County,,2
06033000100,Census Tract 1,Lake County,Robinson Rancheria and Off-Reservation Trust Land; Upper Lake Rancheria,4
06039000201,Census Tract 2.01,Madera County,,5
06111002000,Census Tract 20,Ventura County,,1
06059021812,Census Tract 218.12,Orange County,,1
06059021816,Census Tract 218.16,Orange County,,1
06059021822,Census Tract 218.22,Orange County,,1
06059021825,Census Tract 218.25,Orange County,,1
06059021905,Census Tract 219.05,Orange County,,2
06059021916,Census Tract 219.16,Orange County,,1
06059021917,Census Tract 219.17,Orange County,,1
06059021918,Census Tract 219.18,Orange County,,1
06059021920,Census Tract 219.20,Orange County,,2
06059021921,Census Tract 219.21,Orange County,,1
06059021923,Census Tract 219.23,Orange County,,1
06037240020,Census Tract 2400.20,Los Angeles County,,3
06095250900,Census Tract 2509,Solano County,,2
06095251902,Census Tract 2519.02,Solano County,,3
06095252102,Census Tract 2521.02,Solano County,,2
06095252104,Census Tract 2521.04,Solano County,,1
06095252201,Census Tract 2522.01,Solano County,,2
06095252202,Census Tract 2522.02,Solano County,,2
06095252604,Census Tract 2526.04,Solano County,,3
06095252702,Census Tract 2527.02,Solano County,,2
06095252903,Census Tract 2529.03,Solano County,,2
06095252910,Census Tract 2529.10,Solano County,,2
06095253203,Census Tract 2532.03,Solano County,,2
06095253402,Census Tract 2534.02,Solano County,,3
06037276000,Census Tract 2760,Los Angeles County,,1
06037276100,Census Tract 2761,Los Angeles County,,1
06037276400,Census Tract 2764,Los Angeles County,,1
06037276500,Census Tract 2765,Los Angeles County,,1
06037277400,Census Tract 2774,Los Angeles County,,2
06037296500,Census Tract 2965,Los Angeles County,,3
06037297000,Census Tract 2970,Los Angeles County,,1
06037297120,Census Tract 2971.20,Los Angeles County,,2
06037297300,Census Tract 2973,Los Angeles County,,2
06037297400,Census Tract 2974,Los Angeles County,,2
06037297500,Census Tract 2975,Los Angeles County,,1
06083000301,Census Tract 3.01,Santa Barbara County,,1
06013301000,Census Tract 3010,Contra Costa County,,3
06013302007,Census Tract 3020.07,Contra Costa County,,3
06013302008,Census Tract 3020.08,Contra Costa County,,2
06013302009,Census Tract 3020.09,Contra Costa County,,2
06013303102,Census Tract 3031.02,Contra Costa County,,2
06013303201,Census Tract 3032.01,Contra Costa County,,2
06013304001,Census Tract 3040.01,Contra Costa County,,2
06013306002,Census Tract 3060.02,Contra Costa County,,3
06013307204,Census Tract 3072.04,Contra Costa County,,3
06013313103,Census Tract 3131.03,Contra Costa County,,2
06013313203,Census Tract 3132.03,Contra Costa County,,2
06013319000,Census Tract 3190,Contra Costa County,,2
06029003206,Census Tract 32.06,Kern County,,3
06059032002,Census Tract 320.02,Orange County,,1
06059032003,Census Tract 320.03,Orange County,,1
06059032012,Census Tract 320.12,Orange County,,1
06059032013,Census Tract 320.13,Orange County,,1
06059032033,Census Tract 320.33,Orange County,,1
06059032041,Census Tract 320.41,Orange County,,2
06059032044,Census Tract 320.44,Orange County,,1
06059032046,Census Tract 320.46,Orange County,,1
06059032049,Census Tract 320.49,Orange County,,1
06059032053,Census Tract 320.53,Orange County,,1
06059032056,Census Tract 320.56,Orange County,,1
06013321102,Census Tract 3211.02,Contra Costa County,,1
06013321200,Census Tract 3212,Contra Costa County,,2
06013325000,Census Tract 3250,Contra Costa County,,2
06013326000,Census Tract 3260,Contra Costa County,,1
06071003200,Census Tract 32,San Bernardino County,,2
06029003305,Census Tract 33.05,Kern County,,4
06029003306,Census Tract 33.06,Kern County,,5
06013334004,Census Tract 3340.04,Contra Costa County,,2
06013337300,Census Tract 3373,Contra Costa County,,1
06013338302,Census Tract 3383.02,Contra Costa County,,1
06013340001,Census Tract 3400.01,Contra Costa County,,1
06013343001,Census Tract 3430.01,Contra Costa County,,1
06013343003,Census Tract 3430.03,Contra Costa County,,1
06013345103,Census Tract 3451.03,Contra Costa County,,1
06013345105,Census Tract 3451.05,Contra Costa County,,2
06013345115,Census Tract 3451.15,Contra Costa County,,1
06013346101,Census Tract 3461.01,Contra Costa County,,1
06013346102,Census Tract 3461.02,Contra Costa County,,1
06013349000,Census Tract 3490,Contra Costa County,,1
06013352102,Census Tract 3521.02,Contra Costa County,,1
06013352202,Census Tract 3522.02,Contra Costa County,,1
06013355107,Census Tract 3551.07,Contra Costa County,,2
06013355108,Census Tract 3551.08,Contra Costa County,,3
06013355111,Census Tract 3551.11,Contra Costa County,,3
06013355200,Census Tract 3552,Contra Costa County,,2
06013359203,Census Tract 3592.03,Contra Costa County,,2
06013360102,Census Tract 3601.02,Contra Costa County,,1
06013361000,Census Tract 3610,Contra Costa County,,2
06013367100,Census Tract 3671,Contra Costa County,,2
06013369001,Census Tract 3690.01,Contra Costa County,Lytton Rancheria,1
06013369002,Census Tract 3690.02,Contra Costa County,,1
06013378000,Census Tract 3780,Contra Costa County,,1
06039000300,Census Tract 3,Madera County,,4
06099000402,Census Tract 4.02,Stanislaus County,,2
06037400304,Census Tract 4003.04,Los Angeles County,,2
06037402403,Census Tract 4024.03,Los Angeles County,,2
06037403408,Census Tract 4034.08,Los Angeles County,,1
06001404101,Census Tract 4041.01,Alameda County,,1
06001405302,Census Tract 4053.02,Alameda County,,1
06001405600,Census Tract 4056,Alameda County,,1
06001405700,Census Tract 4057,Alameda County,,2
06001405800,Census Tract 4058,Alameda County,,2
06001406400,Census Tract 4064,Alameda County,,1
06037406800,Census Tract 4068,Los Angeles County,,2
06037407001,Census Tract 4070.01,Los Angeles County,,2
06037407002,Census Tract 4070.02,Los Angeles County,,2
06037407102,Census Tract 4071.02,Los Angeles County,,2
06037407200,Census Tract 4072,Los Angeles County,,2
06037407301,Census Tract 4073.01,Los Angeles County,,2
06037407400,Census Tract 4074,Los Angeles County,,2
06037407701,Census Tract 4077.01,Los Angeles County,,2
06037407702,Census Tract 4077.02,Los Angeles County,,2
06037407900,Census Tract 4079,Los Angeles County,,1
06037408133,Census Tract 4081.33,Los Angeles County,,2
06001408200,Census Tract 4082,Alameda County,,2
06001408400,Census Tract 4084,Alameda County,,3
06001408500,Census Tract 4085,Alameda County,,3
06001408600,Census Tract 4086,Alameda County,,3
06001408700,Census Tract 4087,Alameda County,,3
06001408800,Census Tract 4088,Alameda County,,3
06001408900,Census Tract 4089,Alameda County,,3
06001409100,Census Tract 4091,Alameda County,,3
06001409200,Census Tract 4092,Alameda County,,3
06001409300,Census Tract 4093,Alameda County,,3
06001409400,Census Tract 4094,Alameda County,,3
06001409500,Census Tract 4095,Alameda County,,3
06001409600,Census Tract 4096,Alameda County,,3
06001409700,Census Tract 4097,Alameda County,,3
06077004104,Census Tract 41.04,San Joaquin County,,2
06001410100,Census Tract 4101,Alameda County,,2
06001410200,Census Tract 4102,Alameda County,,3
06001410400,Census Tract 4104,Alameda County,,2
06077004201,Census Tract 42.01,San Joaquin County,,2
06077004203,Census Tract 42.03,San Joaquin County,,3
06001420100,Census Tract 4201,Alameda County,,1
06001420200,Census Tract 4202,Alameda County,,1
06001420300,Census Tract 4203,Alameda County,,1
06001420400,Census Tract 4204,Alameda County,,1
06001420500,Census Tract 4205,Alameda County,,1
06001420600,Census Tract 4206,Alameda County,,1
06059042112,Census Tract 421.12,Orange County,,1
06059042113,Census Tract 421.13,Orange County,,2
06001421100,Census Tract 4211,Alameda County,,1
06001421400,Census Tract 4214,Alameda County,,1
06001421700,Census Tract 4217,Alameda County,,1
06001421800,Census Tract 4218,Alameda County,,1
06001421900,Census Tract 4219,Alameda County,,1
06059042201,Census Tract 422.01,Orange County,,2
06059042206,Census Tract 422.06,Orange County,,1
06059042310,Census Tract 423.10,Orange County,,2
06059042311,Census Tract 423.11,Orange County,,1
06059042315,Census Tract 423.15,Orange County,,2
06059042319,Census Tract 423.19,Orange County,,1
06059042325,Census Tract 423.25,Orange County,,1
06059042329,Census Tract 423.29,Orange County,,1
06059042336,Census Tract 423.36,Orange County,,1
06059042339,Census Tract 423.39,Orange County,,1
06037430701,Census Tract 4307.01,Los Angeles County,,1
06037430721,Census Tract 4307.21,Los Angeles County,,1
06037430802,Census Tract 4308.02,Los Angeles County,,1
06037430803,Census Tract 4308.03,Los Angeles County,,1
06037431001,Census Tract 4310.01,Los Angeles County,,2
06037431002,Census Tract 4310.02,Los Angeles County,,2
06037431100,Census Tract 4311,Los Angeles County,,2
06001441925,Census Tract 4419.25,Alameda County,,1
06001441927,Census Tract 4419.27,Alameda County,,1
06037460502,Census Tract 4605.02,Los Angeles County,,1
06037460600,Census Tract 4606,Los Angeles County,,1
06085504700,Census Tract 5047,Santa Clara County,,1
06085508403,Census Tract 5084.03,Santa Clara County,,1
06085511608,Census Tract 5116.08,Santa Clara County,,1
06029005203,Census Tract 52.03,Kern County,,5
06029005204,Census Tract 52.04,Kern County,,5
06059052404,Census Tract 524.04,Orange County,,2
06059052410,Census Tract 524.10,Orange County,,1
06059052419,Census Tract 524.19,Orange County,,1
06059052421,Census Tract 524.21,Orange County,,1
06059052422,Census Tract 524.22,Orange County,,1
06059052424,Census Tract 524.24,Orange County,,1
06059052425,Census Tract 524.25,Orange County,,1
06059052426,Census Tract 524.26,Orange County,,1
06059052427,Census Tract 524.27,Orange County,,1
06059052428,Census Tract 524.28,Orange County,,1
06059052513,Census Tract 525.13,Orange County,,1
06059052522,Census Tract 525.22,Orange County,,1
06029005508,Census Tract 55.08,Kern County,,4
06029005802,Census Tract 58.02,Kern County,,3
06039000603,Census Tract 6.03,Madera County,,4
06039000604,Census Tract 6.04,Madera County,,5
06029006006,Census Tract 60.06,Kern County,,2
06029006007,Census Tract 60.07,Kern County,,4
06029006008,Census Tract 60.08,Kern County,,3
06081601902,Census Tract 6019.02,San Mateo County,,1
06059062604,Census Tract 626.04,Orange County,,1
06059062621,Census Tract 626.21,Orange County,,1
06059062626,Census Tract 626.26,Orange County,,2
06059062630,Census Tract 626.30,Orange County,,1
06059062633,Census Tract 626.33,Orange County,,1
06059062634,Census Tract 626.34,Orange County,,1
06059062644,Census Tract 626.44,Orange County,,1
06029006303,Census Tract 63.03,Kern County,,5
06059063004,Census Tract 630.04,Orange County,,1
06059063007,Census Tract 630.07,Orange County,,1
06029006500,Census Tract 65,Kern County,,5
06059074407,Census Tract 744.07,Orange County,,2
06059075504,Census Tract 755.04,Orange County,,1
06059075512,Census Tract 755.12,Orange County,,2
06059075703,Census Tract 757.03,Orange County,,1
06059075813,Census Tract 758.13,Orange County,,1
06059075814,Census Tract 758.14,Orange County,,1
06073008365,Census Tract 83.65,San Diego County,,1
06059086303,Census Tract 863.03,Orange County,,2
06059087001,Census Tract 870.01,Orange County,,1
06059087002,Census Tract 870.02,Orange County,,2
06059089106,Census Tract 891.06,Orange County,,2
06025940000,Census Tract 9400,Imperial County,Fort Yuma Indian Reservation,10
06075980600,Census Tract 9806,San Francisco County,,2
06059099239,Census Tract 992.39,Orange County,,1
06059099240,Census Tract 992.40,Orange County,,1
06059099251,Census Tract 992.51,Orange County,,1
06059099305,Census Tract 993.05,Orange County,,1
06059099306,Census Tract 993.06,Orange County,,1
06059099307,Census Tract 993.07,Orange County,,1
06059099308,Census Tract 993.08,Orange County,,1
06059099309,Census Tract 993.09,Orange County,,1
06059099310,Census Tract 993.10,Orange County,,1
06059099311,Census Tract 993.11,Orange County,,1
06059099402,Census Tract 994.02,Orange County,,2
06059099404,Census Tract 994.04,Orange County,,1
06059099416,Census Tract 994.16,Orange County,,1
06059099903,Census Tract 999.03,Orange County,,1
06059099904,Census Tract 999.04,Orange County,,2
06059099905,Census Tract 999.05,Orange County,,1
06037402501,Census Tract 4025.01,Los Angeles County,,3
06037402502,Census Tract 4025.02,Los Angeles County,,3
06037402600,Census Tract 4026,Los Angeles County,,2
06037402702,Census Tract 4027.02,Los Angeles County,,3
06037402703,Census Tract 4027.03,Los Angeles County,,2
06037403600,Census Tract 4036,Los Angeles County,,2
06037403702,Census Tract 4037.02,Los Angeles County,,1
06037403703,Census Tract 4037.03,Los Angeles County,,2
06037403721,Census Tract 4037.21,Los Angeles County,,2
06037403722,Census Tract 4037.22,Los Angeles County,,2
06073004300,Census Tract 43,San Diego County,,1
06073004400,Census Tract 44,San Diego County,,1
06073004600,Census Tract 46,San Diego County,,1
06073004700,Census Tract 47,San Diego County,,2
06073004800,Census Tract 48,San Diego County,,3
06073004900,Census Tract 49,San Diego County,,3
06085506804,Census Tract 5068.04,Santa Clara County,,1
06073005100,Census Tract 51,San Diego County,,1
06073005200,Census Tract 52,San Diego County,,1
06037533103,Census Tract 5331.03,Los Angeles County,,2
06073005300,Census Tract 53,San Diego County,,1
06073005400,Census Tract 54,San Diego County,,1
06073005700,Census Tract 57,San Diego County,,1
06081600100,Census Tract 6001,San Mateo County,,1
06081600500,Census Tract 6005,San Mateo County,,1
06081603100,Census Tract 6031,San Mateo County,,1
06081603400,Census Tract 6034,San Mateo County,,1
06081603900,Census Tract 6039,San Mateo County,,1
06081604600,Census Tract 6046,San Mateo County,,1
06081605600,Census Tract 6056,San Mateo County,,1
06081606000,Census Tract 6060,San Mateo County,,1
06081606100,Census Tract 6061,San Mateo County,,1
06081606200,Census Tract 6062,San Mateo County,,2
06081606300,Census Tract 6063,San Mateo County,,1
06081606400,Census Tract 6064,San Mateo County,,1
06081606800,Census Tract 6068,San Mateo County,,1
06081607300,Census Tract 6073,San Mateo County,,1
06081608100,Census Tract 6081,San Mateo County,,1
06081609100,Census Tract 6091,San Mateo County,,1
06081610202,Census Tract 6102.02,San Mateo County,,1
06081610304,Census Tract 6103.04,San Mateo County,,1
06081611800,Census Tract 6118,San Mateo County,,2
06081613200,Census Tract 6132,San Mateo County,,1
06081613300,Census Tract 6133,San Mateo County,,1
06081613600,Census Tract 6136,San Mateo County,,1
06073009102,Census Tract 91.02,San Diego County,,2
06073009104,Census Tract 91.04,San Diego County,,1
06073009106,Census Tract 91.06,San Diego County,,2
06073009107,Census Tract 91.07,San Diego County,,2
06071000118,Census Tract 1.18,San Bernardino County,,1
06073010001,Census Tract 100.01,San Diego County,,2
06073010003,Census Tract 100.03,San Diego County,,2
06073010004,Census Tract 100.04,San Diego County,,2
06073010009,Census Tract 100.09,San Diego County,,2
06073010010,Census Tract 100.10,San Diego County,,3
06073010013,Census Tract 100.13,San Diego County,,2
06079010016,Census Tract 100.16,San Luis Obispo County,,3
06091010000,Census Tract 100,Sierra County,,6
06073010106,Census Tract 101.06,San Diego County,,2
06073010107,Census Tract 101.07,San Diego County,,2
06073010110,Census Tract 101.10,San Diego County,,2
06073010111,Census Tract 101.11,San Diego County,,2
06073010112,Census Tract 101.12,San Diego County,,2
06073010200,Census Tract 102,San Diego County,,2
06053010306,Census Tract 103.06,Monterey County,,3
06073010300,Census Tract 103,San Diego County,,2
06073010401,Census Tract 104.01,San Diego County,,2
06053010804,Census Tract 108.04,Monterey County,,3
06053011101,Census Tract 111.01,Monterey County,,4
06053011303,Census Tract 113.03,Monterey County,,3
06053011304,Census Tract 113.04,Monterey County,,3
06053011502,Census Tract 115.02,Monterey County,,3
06079011504,Census Tract 115.04,San Luis Obispo County,,2
06053011602,Census Tract 116.02,Monterey County,,2
06053011604,Census Tract 116.04,Monterey County,,2
06053011802,Census Tract 118.02,Monterey County,,2
06073011802,Census Tract 118.02,San Diego County,,2
06073012002,Census Tract 120.02,San Diego County,,2
06073012003,Census Tract 120.03,San Diego County,,2
06073012101,Census Tract 121.01,San Diego County,,2
06073012102,Census Tract 121.02,San Diego County,,2
06073012302,Census Tract 123.02,San Diego County,,2
06073012304,Census Tract 123.04,San Diego County,,2
06073012402,Census Tract 124.02,San Diego County,,2
06073012600,Census Tract 126,San Diego County,,2
06073012700,Census Tract 127,San Diego County,,2
06073012800,Census Tract 128,San Diego County,,2
06073012900,Census Tract 129,San Diego County,,2
06037139702,Census Tract 1397.02,Los Angeles County,,1
06019001407,Census Tract 14.07,Fresno County,,4
06053014107,Census Tract 141.07,Monterey County,,2
06037143700,Census Tract 1437,Los Angeles County,,2
06053014601,Census Tract 146.01,Monterey County,,2
06053014700,Census Tract 147,Monterey County,,2
06053014800,Census Tract 148,Monterey County,,2
06097151800,Census Tract 1518,Sonoma County,,2
06037181300,Census Tract 1813,Los Angeles County,,1
06037189702,Census Tract 1897.02,Los Angeles County,,1
06037190901,Census Tract 1909.01,Los Angeles County,,2
06055201005,Census Tract 2010.05,Napa County,,2
06055201101,Census Tract 2011.01,Napa County,,1
06055201401,Census Tract 2014.01,Napa County,,2
06055201402,Census Tract 2014.02,Napa County,,1
06055201403,Census Tract 2014.03,Napa County,,3
06037208710,Census Tract 2087.10,Los Angeles County,,1
06037208720,Census Tract 2087.20,Los Angeles County,,2
06037209520,Census Tract 2095.20,Los Angeles County,,2
06037219010,Census Tract 2190.10,Los Angeles County,,3
06037226420,Census Tract 2264.20,Los Angeles County,,3
06037275200,Census Tract 2752,Los Angeles County,,1
06037300901,Census Tract 3009.01,Los Angeles County,,1
06013303103,Census Tract 3031.03,Contra Costa County,,2
06013304002,Census Tract 3040.02,Contra Costa County,,3
06013304005,Census Tract 3040.05,Contra Costa County,,2
06019003104,Census Tract 31.04,Fresno County,,3
06037402904,Census Tract 4029.04,Los Angeles County,,2
06037404902,Census Tract 4049.02,Los Angeles County,,2
06037481401,Census Tract 4814.01,Los Angeles County,,2
06037530006,Census Tract 5300.06,Los Angeles County,,2
06019005805,Census Tract 58.05,Fresno County,,2
06073005800,Census Tract 58,San Diego County,,1
06081600600,Census Tract 6006,San Mateo County,,1
06081601100,Census Tract 6011,San Mateo County,,1
06081601200,Census Tract 6012,San Mateo County,,1
06081605700,Census Tract 6057,San Mateo County,,1
06081606500,Census Tract 6065,San Mateo County,,1
06081606600,Census Tract 6066,San Mateo County,,1
06081606700,Census Tract 6067,San Mateo County,,1
06081606900,Census Tract 6069,San Mateo County,,1
06081607100,Census Tract 6071,San Mateo County,,1
06081607200,Census Tract 6072,San Mateo County,,1
06081607400,Census Tract 6074,San Mateo County,,1
06081607500,Census Tract 6075,San Mateo County,,1
06081607701,Census Tract 6077.01,San Mateo County,,1
06081607702,Census Tract 6077.02,San Mateo County,,1
06081607800,Census Tract 6078,San Mateo County,,1
06081607900,Census Tract 6079,San Mateo County,,1
06081608002,Census Tract 6080.02,San Mateo County,,1
06081608023,Census Tract 6080.23,San Mateo County,,1
06081608200,Census Tract 6082,San Mateo County,,1
06081608300,Census Tract 6083,San Mateo County,,1
06081608400,Census Tract 6084,San Mateo County,,1
06081608501,Census Tract 6085.01,San Mateo County,,1
06081608502,Census Tract 6085.02,San Mateo County,,1
06073006000,Census Tract 60,San Diego County,,1
06081612900,Census Tract 6129,San Mateo County,,1
06081613502,Census Tract 6135.02,San Mateo County,,1
06073006100,Census Tract 61,San Diego County,,1
06073006600,Census Tract 66,San Diego County,,2
06073006900,Census Tract 69,San Diego County,,1
06053000701,Census Tract 7.01,Monterey County,,2
06073007002,Census Tract 70.02,San Diego County,,1
06037702801,Census Tract 7028.01,Los Angeles County,,2
06073007200,Census Tract 72,San Diego County,,1
06073007301,Census Tract 73.01,San Diego County,,1
06073007302,Census Tract 73.02,San Diego County,,1
06073007400,Census Tract 74,San Diego County,,1
06073007501,Census Tract 75.01,San Diego County,,2
06073007502,Census Tract 75.02,San Diego County,,1
06073007903,Census Tract 79.03,San Diego County,,1
06073008002,Census Tract 80.02,San Diego County,,1
06071009109,Census Tract 91.09,San Bernardino County,,4
06071009119,Census Tract 91.19,San Bernardino County,,3
06073009201,Census Tract 92.01,San Diego County,,2
06073009301,Census Tract 93.01,San Diego County,,2
06073009506,Census Tract 95.06,San Diego County,,2
06073009602,Census Tract 96.02,San Diego County,,2
06007000103,Census Tract 1.03,Butte County,,2
06007000104,Census Tract 1.04,Butte County,,3
06071001001,Census Tract 10.01,San Bernardino County,,2
06073010104,Census Tract 101.04,San Diego County,,2
06073010109,Census Tract 101.09,San Diego County,,2
06037101122,Census Tract 1011.22,Los Angeles County,,2
06037101400,Census Tract 1014,Los Angeles County,,2
06079010204,Census Tract 102.04,San Luis Obispo County,,2
06089010200,Census Tract 102,Shasta County,,3
06073010402,Census Tract 104.02,San Diego County,,2
06037104204,Census Tract 1042.04,Los Angeles County,,3
06037104403,Census Tract 1044.03,Los Angeles County,,4
06037104404,Census Tract 1044.04,Los Angeles County,,3
06037104703,Census Tract 1047.03,Los Angeles County,,4
06037104704,Census Tract 1047.04,Los Angeles County,,3
06073010501,Census Tract 105.01,San Diego County,,2
06073010502,Census Tract 105.02,San Diego County,,2
06073010601,Census Tract 106.01,San Diego County,,2
06089010603,Census Tract 106.03,Shasta County,,4
06037106405,Census Tract 1064.05,Los Angeles County,,3
06037106407,Census Tract 1064.07,Los Angeles County,,2
06037106645,Census Tract 1066.45,Los Angeles County,,2
06037106648,Census Tract 1066.48,Los Angeles County,,4
06089010703,Census Tract 107.03,Shasta County,,2
06089010704,Census Tract 107.04,Shasta County,,3
06089010803,Census Tract 108.03,Shasta County,,3
06089010807,Census Tract 108.07,Shasta County,,3
06037109603,Census Tract 1096.03,Los Angeles County,,3
06037109604,Census Tract 1096.04,Los Angeles County,,3
06073010900,Census Tract 109,San Diego County,,1
06079011002,Census Tract 110.02,San Luis Obispo County,,1
06073011000,Census Tract 110,San Diego County,,1
06037111206,Census Tract 1112.06,Los Angeles County,,2
06073011100,Census Tract 111,San Diego County,,1
06037113101,Census Tract 1131.01,Los Angeles County,,2
06073011300,Census Tract 113,San Diego County,,1
06089011401,Census Tract 114.01,Shasta County,,4
06089011402,Census Tract 114.02,Shasta County,,3
06089011801,Census Tract 118.01,Shasta County,,4
06089011803,Census Tract 118.03,Shasta County,,5
06025012002,Census Tract 120.02,Imperial County,,3
06037120105,Census Tract 1201.05,Los Angeles County,,3
06089012102,Census Tract 121.02,Shasta County,,4
06037121102,Census Tract 1211.02,Los Angeles County,,3
06037122122,Census Tract 1221.22,Los Angeles County,,3
06037124104,Census Tract 1241.04,Los Angeles County,,2
06037124902,Census Tract 1249.02,Los Angeles County,,2
06073012501,Census Tract 125.01,San Diego County,,2
06073012502,Census Tract 125.02,San Diego County,,2
06037127805,Census Tract 1278.05,Los Angeles County,,3
06019001303,Census Tract 13.03,Fresno County,,5
06019001304,Census Tract 13.04,Fresno County,,4
06071001312,Census Tract 13.12,San Bernardino County,,2
06073013000,Census Tract 130,San Diego County,,2
06073013102,Census Tract 131.02,San Diego County,,2
06073013103,Census Tract 131.03,San Diego County,,2
06073013104,Census Tract 131.04,San Diego County,,2
06073013203,Census Tract 132.03,San Diego County,,2
06073013204,Census Tract 132.04,San Diego County,,2
06073013205,Census Tract 132.05,San Diego County,,2
06073013206,Census Tract 132.06,San Diego County,,2
06073013301,Census Tract 133.01,San Diego County,,2
06073013302,Census Tract 133.02,San Diego County,,2
06073013303,Census Tract 133.03,San Diego County,,2
06073013306,Census Tract 133.06,San Diego County,,2
06073013411,Census Tract 134.11,San Diego County,,2
06073013420,Census Tract 134.20,San Diego County,,2
06037134905,Census Tract 1349.05,Los Angeles County,,1
06073013601,Census Tract 136.01,San Diego County,,2
06037139401,Census Tract 1394.01,Los Angeles County,,2
06019001408,Census Tract 14.08,Fresno County,,4
06019001409,Census Tract 14.09,Fresno County,,2
06019001410,Census Tract 14.10,Fresno County,,3
06019001411,Census Tract 14.11,Fresno County,,3
06019001412,Census Tract 14.12,Fresno County,,3
06019001414,Census Tract 14.14,Fresno County,,3
06037141101,Census Tract 1411.01,Los Angeles County,,2
06037143604,Census Tract 1436.04,Los Angeles County,,1
06073014602,Census Tract 146.02,San Diego County,,2
06073014806,Census Tract 148.06,San Diego County,,2
06073014901,Census Tract 149.01,San Diego County,,2
06073014902,Census Tract 149.02,San Diego County,,2
06073015302,Census Tract 153.02,San Diego County,,2
06073015502,Census Tract 155.02,San Diego County,Sycuan Reservation,3
06073016201,Census Tract 162.01,San Diego County,,2
06073016503,Census Tract 165.03,San Diego County,,2
06073016504,Census Tract 165.04,San Diego County,,2
06073016606,Census Tract 166.06,San Diego County,,2
06073017048,Census Tract 170.48,San Diego County,,2
06073017601,Census Tract 176.01,San Diego County,,1
06037183103,Census Tract 1831.03,Los Angeles County,,2
06037183104,Census Tract 1831.04,Los Angeles County,,1
06037183402,Census Tract 1834.02,Los Angeles County,,2
06037183701,Census Tract 1837.01,Los Angeles County,,2
06037183702,Census Tract 1837.02,Los Angeles County,,2
06073018510,Census Tract 185.10,San Diego County,,2
06073018613,Census Tract 186.13,San Diego County,,2
06037186201,Census Tract 1862.01,Los Angeles County,,2
06037186203,Census Tract 1862.03,Los Angeles County,,1
06037186301,Census Tract 1863.01,Los Angeles County,,2
06037186302,Census Tract 1863.02,Los Angeles County,,2
06037186403,Census Tract 1864.03,Los Angeles County,,2
06037186404,Census Tract 1864.04,Los Angeles County,,2
06037187101,Census Tract 1871.01,Los Angeles County,,2
06037188201,Census Tract 1882.01,Los Angeles County,,1
06037189101,Census Tract 1891.01,Los Angeles County,,1
06037189102,Census Tract 1891.02,Los Angeles County,,1
